SERIAL_NUMBER,USE_TIME,FAIL
X1000_20220804_88,2022-09-24 12:22:04,0.0
X1000_20220804_7,2022-10-14 13:59:34,0.0
X1000_20220804_35,2022-10-22 12:53:32,0.0
X1000_20220804_19,2022-10-17 17:40:34,0.0
X1000_20220804_17,2022-10-28 19:05:43,0.0
X1000_20220804_59,2022-09-29 19:44:24,0.0
X1000_20220804_13,2022-09-30 19:28:43,0.0
X1000_20220804_23,2022-10-17 17:47:47,0.0
X1000_20220804_47,2022-10-18 18:04:26,0.0
X1000_20220804_14,2022-10-06 16:32:21,0.0
X1000_20220804_34,2022-09-30 14:43:08,0.0
X1000_20220804_24,2022-10-20 17:39:29,0.0
X1000_20220804_65,2022-10-03 09:14:25,0.0
X1000_20220804_20,2022-09-30 15:57:14,0.0
X1000_20220804_25,2022-10-01 17:09:39,0.0
X1000_20220804_50,2022-10-21 09:39:48,0.0
X1000_20220804_61,2022-10-13 16:28:58,0.0
X1000_20220804_63,2022-11-08 10:46:27,0.0
X1000_20220804_53,2022-09-30 14:13:53,0.0
X1000_20220804_62,2022-09-25 12:28:49,0.0
X1000_20220804_86,2022-10-16 13:27:56,1.0
X1000_20220804_31,2022-09-13 15:09:21,0.0
X1000_20220804_36,2022-09-03 19:32:48,0.0
X1000_20220804_8,2022-10-17 13:41:37,0.0
X1000_20220804_78,2022-10-08 11:43:26,0.0
X1000_20220804_55,2022-10-12 18:32:32,0.0
X1000_20220804_28,2022-11-06 16:50:09,0.0
X1000_20220804_9,2022-09-05 16:59:32,0.0
X1000_20220804_74,2022-09-15 17:06:24,0.0
X1000_20220804_82,2022-10-19 15:38:21,0.0
X1000_20220804_22,2022-10-26 16:00:34,0.0
X1000_20220804_16,2022-09-04 10:29:42,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220804_49,2022-09-25 19:33:31,0.0
X1000_20220804_89,2022-10-06 15:46:06,0.0
X1000_20220804_56,2022-09-09 16:17:00,0.0
X1000_20220804_54,2022-09-22 19:31:24,0.0
X1000_20220804_46,2022-11-18 10:03:57,0.0
X1000_20220804_40,2022-09-01 17:12:20,0.0
X1000_20220804_30,2022-08-25 16:18:07,0.0
X1000_20220804_79,2022-11-05 08:39:44,0.0
X1000_20220804_66,2022-10-03 09:45:12,0.0
X1000_20220805_33,2022-09-18 17:19:48,0.0
X1000_20220805_34,2022-09-25 18:15:03,0.0
X1000_20220805_57,2022-09-18 14:51:04,0.0
X1000_20220805_61,2022-10-17 12:37:59,0.0
X1000_20220805_56,2022-10-13 10:21:32,0.0
X1000_20220805_29,2022-09-20 16:55:29,0.0
X1000_20220805_67,2022-09-11 10:49:33,1.0
X1000_20220805_60,2022-11-21 14:59:07,0.0
X1000_20220805_80,2022-10-23 10:38:10,0.0
X1000_20220805_16,2022-10-14 17:34:40,0.0
X1000_20220805_89,2022-09-25 16:56:25,0.0
X1000_20220805_52,2022-08-26 13:27:24,0.0
X1000_20220805_84,2022-08-31 17:07:05,0.0
X1000_20220805_17,2022-09-20 14:23:52,0.0
X1000_20220805_83,2022-10-09 12:07:55,0.0
X1000_20220805_55,2022-11-08 11:03:04,0.0
X1000_20220805_15,2022-09-26 11:40:19,0.0
X1000_20220805_47,2022-10-09 14:14:42,0.0
X1000_20220805_45,2022-10-09 16:49:33,0.0
X1000_20220805_71,2022-09-17 15:54:03,0.0
X1000_20220805_77,2022-09-13 11:27:49,0.0
X1000_20220805_70,2022-10-20 10:04:11,0.0
X1000_20220805_36,2022-10-27 18:34:28,0.0
X1000_20220805_74,2022-09-28 10:51:18,0.0
X1000_20220805_4,2022-12-08 16:10:57,0.0
X1000_20220805_5,2022-10-27 11:23:47,0.0
X1000_20220805_66,2022-10-25 11:09:44,0.0
X1000_20220805_90,2022-11-04 14:49:50,0.0
X1000_20220805_22,2022-10-25 08:04:45,0.0
X1000_20220805_72,2022-09-14 10:02:21,0.0
X1000_20220805_87,2022-10-28 17:34:56,0.0
X1000_20220805_76,2022-10-02 16:58:24,0.0
X1000_20220805_28,2022-10-07 18:05:54,0.0
X1000_20220805_19,2022-10-08 17:26:33,1.0
X1000_20220805_2,2022-09-24 18:20:50,0.0
X1000_20220805_39,2022-10-10 08:40:14,0.0
X1000_20220805_24,2022-10-17 11:21:42,0.0
,,
X1000_20220805_43,2022-08-30 09:37:34,0.0
X1000_20220805_21,2022-10-27 08:40:07,0.0
X1000_20220805_42,2022-09-30 08:26:35,0.0
X1000_20220805_3,2022-10-20 13:41:52,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220805_46,2022-10-09 14:19:27,0.0
X1000_20220805_48,2022-10-06 12:29:56,0.0
X1000_20220805_75,2022-10-20 10:08:52,0.0
X1000_20220805_6,2022-09-09 08:45:58,0.0
X1000_20220805_35,2022-09-21 09:33:38,0.0
X1000_20220805_26,2022-10-03 09:41:58,0.0
X1000_20220805_53,2022-09-28 16:58:59,0.0
X1000_20220805_86,2022-09-17 09:34:05,0.0
X1000_20220805_50,2022-10-02 10:51:13,0.0
X1000_20220805_30,2022-09-30 11:05:48,0.0
X1000_20220805_49,2022-10-06 19:02:23,0.0
X1000_20220805_13,2022-10-12 11:04:28,0.0
X1000_20220805_14,2022-09-07 10:43:41,0.0
X1000_20220805_81,2022-09-18 17:49:26,0.0
X1000_20220805_20,2022-08-26 11:05:19,0.0
X1000_20220805_78,2022-10-05 16:22:03,0.0
X1000_20220805_27,2022-09-14 18:31:12,0.0
X1000_20220805_54,2022-09-19 15:37:17,0.0
X1000_20220805_25,2022-09-24 14:10:36,0.0
X1000_20220805_32,2022-10-13 15:16:56,0.0
X1000_20220805_63,2022-09-22 12:51:47,0.0
X1000_20220805_62,2022-10-05 13:31:42,1.0
X1000_20220805_37,2022-09-30 14:14:58,0.0
X1000_20220805_7,,
X1000_20220805_73,2022-10-28 11:35:05,0.0
,,
X1000_20220805_51,2022-10-21 14:05:57,0.0
X1000_20220805_44,2022-10-03 12:00:36,0.0
X1000_20220805_79,2022-10-16 11:06:44,0.0
X1000_20220806_54,2022-10-27 19:56:25,0.0
X1000_20220806_65,2022-10-25 18:50:36,0.0
X1000_20220806_19,2022-09-15 10:44:36,0.0
X1000_20220806_7,2022-11-04 12:59:38,1.0
X1000_20220806_13,2022-09-25 13:35:51,0.0
X1000_20220806_8,2022-09-19 18:17:59,0.0
X1000_20220806_81,2022-09-17 19:08:39,0.0
X1000_20220806_46,2022-09-27 11:04:47,0.0
X1000_20220806_60,2022-10-12 12:47:55,0.0
X1000_20220806_9,2022-10-12 13:35:09,0.0
X1000_20220806_27,2022-10-04 18:15:36,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220806_64,2022-09-14 13:06:05,0.0
X1000_20220806_62,2022-09-19 09:26:41,0.0
X1000_20220806_15,2022-10-08 16:04:30,0.0
X1000_20220806_43,2022-10-24 19:37:35,0.0
X1000_20220806_78,2022-09-24 14:52:48,0.0
X1000_20220806_1,2022-08-30 11:23:09,0.0
X1000_20220806_10,2022-10-16 11:44:08,0.0
X1000_20220806_74,2022-10-15 15:10:33,0.0
X1000_20220806_2,2022-11-03 12:45:49,0.0
X1000_20220806_70,2022-09-20 10:28:34,0.0
X1000_20220806_77,2022-10-17 16:35:34,0.0
X1000_20220806_76,2022-10-30 13:09:42,0.0
X1000_20220806_59,2022-09-30 17:07:52,1.0
X1000_20220806_26,,
X1000_20220806_12,2022-10-15 16:42:39,0.0
X1000_20220806_44,2022-09-20 15:57:35,0.0
X1000_20220806_52,2022-09-27 16:56:13,0.0
X1000_20220806_48,2022-09-28 18:38:14,0.0
X1000_20220806_69,2022-10-16 11:43:59,0.0
X1000_20220806_16,,
X1000_20220806_5,2022-08-29 10:16:08,0.0
X1000_20220806_28,2022-10-21 17:58:31,0.0
X1000_20220806_61,2022-09-29 08:20:10,0.0
,,
X1000_20220806_68,2022-10-12 18:43:32,0.0
X1000_20220806_40,2022-09-24 13:24:36,0.0
X1000_20220806_75,2022-11-15 09:47:23,0.0
X1000_20220806_39,2022-09-18 12:48:08,0.0
X1000_20220806_71,2022-10-09 16:39:46,0.0
X1000_20220806_63,2022-09-28 19:28:23,0.0
X1000_20220806_33,2022-10-27 13:58:12,0.0
X1000_20220806_18,2022-11-03 12:13:00,0.0
X1000_20220806_6,2022-10-10 18:37:00,0.0
X1000_20220806_25,2022-09-18 13:17:03,0.0
X1000_20220806_66,2022-09-16 08:00:28,0.0
X1000_20220806_29,2022-11-11 11:12:16,0.0
X1000_20220806_14,2022-10-01 15:06:41,0.0
X1000_20220806_23,2022-10-29 08:26:49,0.0
X1000_20220806_57,2022-10-05 08:45:42,0.0
X1000_20220806_55,2022-09-30 13:52:55,0.0
X1000_20220806_80,2022-09-21 10:38:35,0.0
X1000_20220806_50,2022-09-23 10:26:30,0.0
X1000_20220806_82,2022-10-01 11:42:42,0.0
X1000_20220806_72,2022-10-27 15:49:13,0.0
X1000_20220806_42,2022-11-13 09:49:28,0.0
X1000_20220806_41,2022-10-10 14:46:43,0.0
X1000_20220806_67,2022-10-07 09:49:58,0.0
X1000_20220806_4,2022-10-16 09:08:43,0.0
X1000_20220806_51,2022-09-30 13:22:10,0.0
X1000_20220806_49,2022-10-21 18:13:06,0.0
X1000_20220806_24,2022-08-27 11:15:08,0.0
X1000_20220806_35,2022-09-25 15:40:09,0.0
X1000_20220806_79,2022-10-22 12:48:20,0.0
X1000_20220806_47,2022-10-01 17:29:02,0.0
X1000_20220807_35,2022-10-30 11:19:53,0.0
X1000_20220807_48,2022-09-16 13:01:29,1.0
X1000_20220807_18,2022-08-28 18:59:59,0.0
X1000_20220807_42,2022-10-18 08:12:36,0.0
X1000_20220807_46,2022-09-05 13:38:22,0.0
X1000_20220807_67,2022-10-15 16:08:16,0.0
,,
X1000_20220807_63,2022-11-03 11:44:42,0.0
X1000_20220807_12,2022-09-15 08:10:16,0.0
X1000_20220807_27,2022-10-10 14:26:51,0.0
X1000_20220807_88,2022-10-16 15:08:43,0.0
X1000_20220807_37,2022-10-22 15:55:59,0.0
X1000_20220807_38,2022-09-07 16:08:37,0.0
X1000_20220807_23,2022-09-06 13:03:30,0.0
X1000_20220807_91,2022-09-16 19:28:23,0.0
X1000_20220807_90,2022-09-17 14:43:35,0.0
X1000_20220807_17,2022-10-07 18:25:28,0.0
X1000_20220807_60,2022-09-21 18:24:28,0.0
X1000_20220807_21,2022-11-16 17:06:02,0.0
X1000_20220807_49,2022-10-20 14:06:22,0.0
X1000_20220807_7,2022-11-28 09:46:55,0.0
X1000_20220807_41,2022-10-10 11:32:18,0.0
X1000_20220807_66,2022-09-03 17:06:36,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220807_45,2022-09-06 13:04:14,0.0
X1000_20220807_5,2022-09-23 17:10:02,0.0
X1000_20220807_76,2022-10-06 11:16:11,0.0
X1000_20220807_30,2022-10-28 12:46:19,0.0
X1000_20220807_47,2022-11-10 10:18:45,0.0
X1000_20220807_84,2022-09-13 19:01:42,0.0
X1000_20220807_74,2022-09-30 16:22:04,0.0
X1000_20220807_29,2022-10-24 09:23:21,0.0
X1000_20220807_25,2022-10-03 19:03:09,0.0
X1000_20220807_16,2022-10-23 16:50:52,0.0
X1000_20220807_44,2022-09-05 10:10:26,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220807_31,2022-10-22 08:37:21,0.0
X1000_20220807_62,2022-10-19 19:45:40,0.0
X1000_20220807_51,2022-11-07 10:27:26,0.0
X1000_20220807_80,2022-09-20 15:10:27,0.0
X1000_20220807_69,2022-10-30 15:36:01,0.0
X1000_20220807_58,2022-10-09 17:04:57,0.0
X1000_20220807_15,2022-09-26 18:51:40,0.0
X1000_20220807_89,2022-10-09 15:35:48,0.0
X1000_20220807_24,2022-10-09 17:37:03,0.0
X1000_20220807_70,2022-10-14 17:47:22,0.0
X1000_20220807_64,2022-09-07 18:11:10,0.0
X1000_20220807_68,2022-11-03 09:31:08,0.0
X1000_20220807_33,2022-11-04 08:36:55,0.0
X1000_20220807_71,2022-10-25 15:37:52,0.0
X1000_20220807_73,2022-10-31 10:45:07,0.0
X1000_20220807_3,2022-09-22 15:48:55,0.0
X1000_20220807_40,2022-09-10 12:53:46,0.0
X1000_20220807_10,2022-10-06 08:41:00,0.0
X1000_20220807_85,2022-09-25 16:16:36,0.0
X1000_20220807_50,2022-10-17 08:49:56,0.0
X1000_20220807_75,2022-09-17 09:08:56,0.0
X1000_20220807_81,2022-10-23 11:47:53,0.0
X1000_20220807_9,2022-10-08 18:52:44,0.0
X1000_20220807_36,2022-09-29 15:25:26,0.0
X1000_20220807_72,2022-11-07 09:52:03,0.0
X1000_20220807_61,2022-09-01 19:53:14,0.0
X1000_20220807_8,2022-09-29 17:30:12,0.0
X1000_20220807_13,2022-10-05 15:22:37,1.0
X1000_20220807_6,2022-09-11 16:12:53,0.0
X1000_20220807_87,2022-08-28 19:24:17,0.0
X1000_20220807_43,2022-09-06 08:44:12,0.0
X1000_20220807_11,,
X1000_20220807_56,2022-10-18 19:46:38,0.0
X1000_20220807_32,2022-08-28 09:26:59,0.0
X1000_20220807_22,2022-09-10 18:13:32,0.0
X1000_20220807_82,2022-08-28 17:03:20,0.0
X1000_20220807_52,2022-08-28 10:06:53,0.0
X1000_20220807_57,2022-10-07 15:58:49,0.0
X1000_20220807_1,2022-09-28 11:46:08,0.0
X1000_20220807_78,2022-11-16 14:19:32,0.0
X1000_20220808_14,,
X1000_20220808_10,2022-10-08 16:57:21,0.0
X1000_20220808_56,2022-10-22 09:21:10,0.0
X1000_20220808_73,2022-10-09 09:16:35,0.0
X1000_20220808_38,2022-08-29 09:54:05,0.0
X1000_20220808_20,2022-10-18 09:32:53,1.0
X1000_20220808_59,2022-10-22 19:26:27,0.0
X1000_20220808_29,2022-10-10 13:52:12,0.0
X1000_20220808_37,2022-10-07 13:21:08,0.0
X1000_20220808_35,2022-10-09 16:58:43,0.0
X1000_20220808_21,2022-10-07 12:31:57,0.0
,,
X1000_20220808_84,2022-10-06 17:28:21,0.0
X1000_20220808_78,2022-10-09 13:56:09,0.0
X1000_20220808_19,2022-11-28 13:33:27,0.0
X1000_20220808_70,2022-10-23 15:27:05,0.0
X1000_20220808_61,2022-10-21 09:17:38,0.0
X1000_20220808_62,2022-09-06 09:57:14,0.0
,,
X1000_20220808_33,2022-10-09 09:11:34,0.0
X1000_20220808_74,,
X1000_20220808_60,2022-10-17 11:04:20,0.0
X1000_20220808_12,2022-09-29 10:42:45,0.0
X1000_20220808_55,2022-09-09 10:58:00,0.0
X1000_20220808_83,2022-10-21 09:30:58,0.0
X1000_20220808_42,2022-11-09 11:14:12,0.0
X1000_20220808_7,2022-10-10 13:04:53,0.0
,,
X1000_20220808_25,2022-10-03 13:22:20,0.0
X1000_20220808_39,2022-09-20 08:52:58,0.0
X1000_20220808_85,2022-09-01 18:04:30,0.0
X1000_20220808_49,2022-09-07 15:54:51,0.0
X1000_20220808_57,2022-11-13 09:46:01,0.0
X1000_20220808_72,2022-11-28 16:54:02,0.0
X1000_20220808_45,2022-11-08 17:18:42,0.0
X1000_20220808_54,2022-10-15 08:32:23,0.0
X1000_20220808_1,2022-10-01 17:04:28,0.0
X1000_20220808_64,2022-10-18 12:43:04,0.0
X1000_20220808_58,2022-09-19 16:15:41,1.0
,,
X1000_20220808_67,2022-09-27 11:14:40,0.0
X1000_20220808_15,2022-10-15 18:29:50,0.0
X1000_20220808_80,2022-08-29 14:10:27,0.0
X1000_20220808_65,2022-09-29 15:54:46,0.0
X1000_20220808_81,2022-09-28 11:01:05,0.0
X1000_20220808_43,2022-10-20 09:52:51,0.0
X1000_20220808_69,2022-09-03 15:28:03,0.0
X1000_20220808_26,2022-09-29 09:07:26,0.0
X1000_20220808_40,2022-10-27 19:03:38,0.0
X1000_20220808_13,2022-10-23 13:02:02,0.0
X1000_20220808_53,2022-10-31 11:01:40,0.0
X1000_20220808_32,2022-10-05 10:09:57,0.0
X1000_20220808_27,2022-10-04 08:45:12,0.0
X1000_20220808_23,2022-10-04 14:06:33,0.0
X1000_20220808_51,2022-09-30 13:09:48,0.0
X1000_20220808_2,2022-10-07 12:17:32,0.0
X1000_20220808_75,2022-10-26 11:04:07,0.0
X1000_20220808_82,2022-09-22 17:44:27,0.0
X1000_20220808_47,2022-10-06 12:43:38,0.0
X1000_20220808_11,2022-10-27 17:39:28,0.0
X1000_20220808_3,2022-11-02 18:32:10,0.0
X1000_20220808_28,2022-11-11 12:46:45,0.0
X1000_20220808_36,2022-10-25 14:54:28,0.0
X1000_20220808_68,2022-10-23 11:25:44,0.0
X1000_20220808_4,2022-10-20 09:04:14,0.0
X1000_20220808_31,2022-11-08 19:53:50,0.0
X1000_20220808_34,2022-09-20 12:22:39,0.0
X1000_20220808_22,2022-10-24 15:23:52,0.0
X1000_20220808_79,2022-11-06 18:02:32,0.0
X1000_20220808_71,2022-10-09 15:39:50,0.0
X1000_20220808_17,2022-09-07 16:59:47,0.0
X1000_20220808_48,2022-10-06 09:05:04,0.0
X1000_20220808_77,2022-09-13 16:32:31,0.0
X1000_20220808_66,2022-11-17 15:06:14,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220808_5,2022-10-18 12:37:05,0.0
X1000_20220809_36,2022-09-18 08:28:50,0.0
X1000_20220809_92,2022-10-24 19:56:31,0.0
X1000_20220809_59,2022-09-26 14:48:50,0.0
X1000_20220809_54,2022-10-22 11:44:28,0.0
X1000_20220809_65,2022-09-17 12:54:07,0.0
X1000_20220809_60,2022-09-23 17:58:39,0.0
X1000_20220809_15,2022-09-03 15:57:16,0.0
X1000_20220809_74,2022-10-25 13:32:21,0.0
X1000_20220809_29,2022-09-16 11:51:43,0.0
X1000_20220809_55,2022-09-10 16:43:26,0.0
X1000_20220809_70,2022-09-29 15:14:18,0.0
X1000_20220809_20,2022-09-24 19:17:16,0.0
X1000_20220809_89,2022-10-08 16:46:04,0.0
X1000_20220809_57,2022-10-03 12:54:04,0.0
X1000_20220809_28,2022-10-15 09:00:08,0.0
X1000_20220809_35,2022-10-07 12:17:43,1.0
X1000_20220809_16,2022-11-25 08:53:20,0.0
X1000_20220809_78,2022-09-23 14:01:48,0.0
X1000_20220809_27,2022-10-16 14:25:41,0.0
X1000_20220809_82,2022-10-26 08:08:59,0.0
X1000_20220809_14,2022-08-30 10:43:40,0.0
X1000_20220809_9,2022-10-22 17:54:33,0.0
X1000_20220809_26,2022-11-05 09:16:24,0.0
X1000_20220809_67,2022-10-29 17:07:28,0.0
X1000_20220809_79,2022-09-29 12:58:44,0.0
X1000_20220809_91,2022-10-10 19:02:11,0.0
X1000_20220809_53,2022-10-16 08:25:36,0.0
X1000_20220809_51,,
X1000_20220809_38,2022-09-19 14:01:02,0.0
X1000_20220809_25,2022-09-25 14:46:47,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220809_75,2022-09-15 10:48:47,0.0
X1000_20220809_30,2022-09-08 18:58:40,0.0
X1000_20220809_62,,
X1000_20220809_24,2022-10-18 08:08:24,0.0
X1000_20220809_31,2022-09-17 10:01:48,0.0
X1000_20220809_21,2022-10-03 19:17:49,0.0
X1000_20220809_88,2022-10-02 15:51:26,0.0
X1000_20220809_8,2022-10-01 10:23:29,0.0
X1000_20220809_37,2022-11-02 14:01:48,0.0
X1000_20220809_42,2022-10-06 08:52:01,0.0
X1000_20220809_68,2022-10-17 11:09:07,0.0
X1000_20220809_86,2022-10-12 08:16:03,0.0
X1000_20220809_12,2022-09-06 15:17:40,1.0
X1000_20220809_2,2022-10-28 17:22:12,0.0
X1000_20220809_56,2022-10-11 14:55:44,0.0
X1000_20220809_32,2022-10-10 19:19:06,0.0
X1000_20220809_40,2022-10-07 18:15:15,0.0
X1000_20220809_43,2022-10-22 17:50:59,0.0
X1000_20220809_87,2022-10-27 15:29:58,0.0
X1000_20220809_71,2022-09-23 10:44:13,0.0
X1000_20220809_77,2022-10-16 16:37:30,0.0
X1000_20220809_49,2022-10-16 13:17:17,0.0
X1000_20220809_46,2022-10-07 18:24:06,0.0
X1000_20220809_81,2022-10-24 11:32:27,0.0
X1000_20220809_34,2022-11-01 12:08:12,0.0
X1000_20220809_41,2022-09-29 13:56:03,0.0
X1000_20220809_73,2022-10-12 09:39:48,0.0
X1000_20220809_23,2022-10-10 17:28:49,0.0
X1000_20220809_52,,
,,
X1000_20220809_47,2022-10-03 19:27:01,0.0
X1000_20220809_61,2022-10-25 18:51:52,0.0
X1000_20220809_64,2022-10-03 09:31:11,0.0
X1000_20220809_18,2022-10-02 18:03:59,0.0
X1000_20220809_72,2022-09-19 09:36:42,0.0
X1000_20220809_5,2022-10-10 09:02:49,0.0
X1000_20220809_66,2022-10-18 14:22:33,0.0
X1000_20220809_45,2022-08-30 12:25:09,0.0
X1000_20220809_11,2022-10-23 15:46:35,0.0
X1000_20220809_39,2022-10-14 13:52:53,0.0
X1000_20220809_33,2022-10-30 08:01:21,0.0
X1000_20220809_76,2022-10-23 19:51:58,0.0
,,
X1000_20220809_80,2022-10-14 14:33:20,0.0
X1000_20220809_19,2022-10-04 16:23:08,0.0
X1000_20220809_50,2022-10-04 09:57:52,0.0
X1000_20220809_6,2022-09-12 14:48:17,0.0
X1000_20220809_1,2022-09-24 17:54:12,0.0
X1000_20220809_58,2022-10-15 18:52:20,0.0
X1000_20220810_8,2022-10-25 11:25:17,0.0
X1000_20220810_47,2022-10-28 16:47:21,1.0
X1000_20220810_62,2022-11-01 08:48:51,0.0
X1000_20220810_53,2022-10-12 17:32:06,0.0
X1000_20220810_61,2022-10-03 17:31:58,0.0
X1000_20220810_7,2022-09-10 19:43:47,0.0
X1000_20220810_3,2022-10-03 10:25:29,0.0
X1000_20220810_28,2022-09-10 09:00:30,0.0
X1000_20220810_56,2022-09-25 09:20:06,0.0
X1000_20220810_42,2022-09-24 15:55:20,0.0
X1000_20220810_35,2022-09-23 17:44:31,0.0
X1000_20220810_50,2022-11-22 08:51:57,0.0
X1000_20220810_14,2022-10-03 09:41:03,0.0
X1000_20220810_33,2022-10-08 10:22:06,0.0
X1000_20220810_43,2022-10-09 15:05:42,0.0
X1000_20220810_39,2022-10-09 13:12:10,0.0
X1000_20220810_40,2022-11-03 12:32:14,0.0
X1000_20220810_72,2022-10-25 18:46:25,0.0
X1000_20220810_6,2022-10-14 13:45:13,0.0
X1000_20220810_32,2022-10-24 10:30:32,0.0
X1000_20220810_29,2022-09-27 11:59:08,0.0
X1000_20220810_18,2022-09-22 16:38:38,0.0
X1000_20220810_52,2022-09-29 16:31:00,1.0
X1000_20220810_38,2022-10-08 12:34:07,0.0
X1000_20220810_5,2022-10-04 14:12:57,0.0
X1000_20220810_10,2022-10-06 17:06:09,0.0
X1000_20220810_71,2022-09-11 08:29:06,0.0
X1000_20220810_34,2022-11-11 16:16:57,0.0
X1000_20220810_23,2022-09-23 13:56:29,0.0
X1000_20220810_64,2022-11-15 19:14:19,0.0
X1000_20220810_25,2022-09-24 09:11:22,0.0
X1000_20220810_17,2022-10-07 12:22:44,0.0
X1000_20220810_41,2022-11-01 18:17:12,0.0
X1000_20220810_59,2022-10-06 09:58:49,0.0
X1000_20220810_4,2022-09-16 18:56:40,0.0
X1000_20220810_16,2022-09-17 12:05:23,1.0
X1000_20220810_74,2022-09-29 10:31:52,0.0
X1000_20220810_45,2022-10-29 12:08:55,0.0
X1000_20220810_49,2022-09-27 15:14:33,0.0
X1000_20220810_15,2022-11-08 11:22:30,0.0
X1000_20220810_46,,
X1000_20220810_11,2022-10-06 16:16:24,0.0
0000000000000000,2000-01-01 12:00:00,1.0
X1000_20220810_20,2022-10-07 13:00:08,0.0
X1000_20220810_67,2022-11-16 10:25:31,0.0
X1000_20220810_54,2022-10-26 09:10:45,0.0
X1000_20220810_76,2022-09-29 09:55:29,1.0
X1000_20220810_9,2022-10-04 18:28:41,0.0
X1000_20220810_77,2022-10-16 19:30:10,0.0
X1000_20220810_37,2022-10-25 12:48:00,0.0
X1000_20220810_69,2022-11-13 17:08:30,0.0
X1000_20220810_73,,
X1000_20220810_51,2022-10-08 15:09:45,0.0
X1000_20220810_12,2022-10-26 15:35:22,0.0
X1000_20220810_48,2022-09-18 19:34:40,0.0
X1000_20220810_75,2022-10-11 14:55:41,0.0
X1000_20220810_1,2022-09-28 10:16:30,0.0
X1000_20220810_58,2022-10-16 15:06:57,0.0
X1000_20220810_44,2022-08-31 08:10:02,0.0
X1000_20220810_2,2022-10-03 09:20:02,0.0
X1000_20220810_65,2022-10-09 09:02:12,0.0
X1000_20220810_24,,
X1000_20220810_30,2022-10-17 12:41:01,0.0
X1000_20220810_81,2022-10-27 15:35:40,0.0
X1000_20220810_83,2022-10-16 13:35:10,1.0
X1000_20220811_93,2022-10-06 17:38:11,0.0
X1000_20220811_82,2022-10-01 16:16:32,0.0
X1000_20220811_84,2022-09-22 08:26:51,0.0
X1000_20220811_2,2022-11-03 12:09:46,0.0
X1000_20220811_85,2022-09-29 11:47:05,0.0
X1000_20220811_88,2022-10-16 12:48:09,0.0
X1000_20220811_58,2022-10-18 11:08:47,0.0
X1000_20220811_30,2022-10-28 08:04:55,0.0
X1000_20220811_49,2022-10-20 16:47:52,0.0
X1000_20220811_12,2022-09-14 16:08:44,0.0
X1000_20220811_91,,
X1000_20220811_3,2022-09-17 09:54:21,0.0
X1000_20220811_29,2022-10-06 18:18:18,0.0
X1000_20220811_89,2022-09-29 08:59:58,0.0
X1000_20220811_64,2022-11-05 17:46:01,0.0
X1000_20220811_87,2022-09-30 15:35:19,0.0
X1000_20220811_51,2022-09-14 18:10:46,0.0
X1000_20220811_7,2022-09-19 14:24:14,0.0
X1000_20220811_4,2022-10-17 15:11:34,0.0
X1000_20220811_6,2022-09-13 16:04:09,0.0
X1000_20220811_67,2022-10-09 15:56:42,0.0
X1000_20220811_46,,
X1000_20220811_79,2022-11-01 09:34:07,0.0
X1000_20220811_19,2022-11-19 12:47:36,0.0
X1000_20220811_11,2022-09-06 08:25:07,0.0
X1000_20220811_32,2022-09-22 15:30:14,0.0
X1000_20220811_38,2022-10-13 14:11:36,0.0
X1000_20220811_39,2022-09-30 16:37:03,0.0
X1000_20220811_72,2022-10-22 14:49:58,0.0
X1000_20220811_25,2022-11-15 17:19:19,0.0
X1000_20220811_5,2022-10-21 12:04:25,0.0
X1000_20220811_1,2022-11-13 12:32:19,0.0
X1000_20220811_40,2022-11-02 09:58:10,0.0
X1000_20220811_74,2022-10-16 15:50:12,0.0
X1000_20220811_34,2022-09-21 08:52:46,0.0
X1000_20220811_24,2022-11-26 08:32:46,0.0
X1000_20220811_13,2022-09-03 17:25:43,0.0
X1000_20220811_36,2022-10-22 11:31:49,0.0
X1000_20220811_59,2022-10-15 12:28:08,0.0
X1000_20220811_14,2022-09-18 15:41:33,0.0
X1000_20220811_20,2022-10-08 11:55:41,0.0
X1000_20220811_77,2022-10-12 18:35:09,0.0
X1000_20220811_48,2022-10-03 16:40:35,0.0
X1000_20220811_76,2022-10-15 12:56:47,0.0
X1000_20220811_8,2022-09-25 15:09:27,0.0
X1000_20220811_50,2022-09-22 15:49:02,0.0
X1000_20220811_86,2022-10-05 13:17:52,0.0
X1000_20220811_23,2022-11-12 19:13:11,0.0
X1000_20220811_81,2022-09-01 14:33:01,0.0
X1000_20220811_33,2022-10-24 17:43:33,0.0
X1000_20220811_55,2022-10-21 18:39:34,0.0
X1000_20220811_35,2022-09-16 17:24:47,0.0
X1000_20220811_15,2022-10-04 09:16:56,0.0
X1000_20220811_66,2022-10-04 19:09:42,0.0
X1000_20220811_69,2022-10-08 14:14:35,0.0
X1000_20220811_75,2022-09-13 12:50:08,0.0
X1000_20220811_45,2022-10-22 16:06:49,0.0
X1000_20220811_37,2022-11-11 19:46:18,0.0
